"DATA (CET)";"ORA (CET)";"PRESSIONE (hPa)";"TEMPERATURA (gradi centigradi)";"DIR VENTO (gradi nord)";"VEL VENTO (km/h)";"UMIDITA REL (%)";"PRECIPITAZIONE ACCUMUL (mm)";"INSOLAZIONE (ore)"
15/04/2000;20.00;1003.9;14.0;135.0;13.0;92;0.8;
15/04/2000;21.00;1004.3;13.9;135.0;14.0;90;;
15/04/2000;22.00;1004.8;13.6;135.0;6.0;88;;
15/04/2000;23.00;1005.2;12.9;;0.0;88;;
16/04/2000;00.00;1005.5;12.2;;0.0;87;;
16/04/2000;01.00;1005.8;12.0;157.5;3.0;87;;
16/04/2000;02.00;1006.2;12.1;135.0;4.0;88;;
16/04/2000;03.00;1006.6;12.2;202.5;5.0;88;;
16/04/2000;04.00;1006.8;12.0;0.0;3.0;90;0.8;
16/04/2000;05.00;1007.5;11.6;22.5;5.0;90;;
16/04/2000;06.00;1008.0;11.2;22.5;4.0;90;;
16/04/2000;07.00;1008.4;11.8;22.5;6.0;90;;
16/04/2000;08.00;1009.0;12.7;22.5;5.0;90;;
16/04/2000;09.00;1009.2;13.8;22.5;7.0;89;;0.3
16/04/2000;10.00;1009.5;14.9;135.0;7.0;91;;1.0
16/04/2000;11.00;1010.6;15.9;135.0;7.0;87;;1.0
16/04/2000;12.00;1010.3;16.8;135.0;6.0;78;;1.0
16/04/2000;13.00;1009.9;16.0;135.0;10.0;82;;1.0
16/04/2000;14.00;1009.5;15.1;135.0;11.0;85;;0.7
16/04/2000;15.00;1009.0;14.9;135.0;13.0;87;;
16/04/2000;16.00;1009.0;15.2;135.0;15.0;84;;0.4
16/04/2000;17.00;1009.0;14.9;135.0;14.0;96;;0.8
16/04/2000;18.00;1009.1;14.7;157.5;10.0;90;;0.2
16/04/2000;19.00;1009.2;14.3;157.5;5.0;86;;
16/04/2000;20.00;1009.2;14.1;157.5;5.0;91;;
16/04/2000;21.00;1009.4;13.9;135.0;5.0;90;;
16/04/2000;22.00;1009.2;13.7;0.0;3.0;98;;
16/04/2000;23.00;1009.0;13.9;45.0;7.0;95;;
17/04/2000;00.00;1008.6;13.8;67.5;13.0;98;;
17/04/2000;01.00;1007.9;13.6;67.5;15.0;98;;
17/04/2000;02.00;1007.6;13.2;67.5;14.0;95;;
17/04/2000;03.00;1007.8;13.0;45.0;7.0;89;;
17/04/2000;04.00;1007.6;12.9;22.5;7.0;95;;
17/04/2000;05.00;1007.2;12.5;22.5;8.0;98;;
17/04/2000;06.00;1006.8;12.2;22.5;12.0;98;;
17/04/2000;07.00;1006.7;13.4;45.0;13.0;83;;1.0
17/04/2000;08.00;1006.7;15.6;45.0;11.0;68;;1.0
17/04/2000;09.00;1006.7;17.9;67.5;14.0;64;;1.0
17/04/2000;10.00;1006.7;16.7;67.5;17.0;80;;1.0
17/04/2000;11.00;1006.6;18.0;67.5;18.0;72;;1.0
17/04/2000;12.00;1006.3;19.4;67.5;17.0;63;;1.0
17/04/2000;13.00;1005.9;17.8;67.5;12.0;77;;0.8
17/04/2000;14.00;1005.4;18.0;135.0;7.0;74;;0.8
17/04/2000;15.00;1005.2;16.4;67.5;6.0;85;;1.0
17/04/2000;16.00;1005.1;17.0;67.5;8.0;80;;0.8
17/04/2000;17.00;1005.0;16.2;67.5;7.0;83;;
17/04/2000;18.00;1005.1;16.0;67.5;7.0;84;;
17/04/2000;19.00;1005.2;15.3;;0.0;87;;
17/04/2000;20.00;1005.4;15.1;;0.0;89;;
17/04/2000;21.00;1005.5;14.7;;0.0;91;;
17/04/2000;22.00;1005.5;14.1;;0.0;95;;
17/04/2000;23.00;1005.6;13.2;;0.0;97;;
18/04/2000;00.00;1005.6;12.3;;0.0;98;;
18/04/2000;01.00;1005.5;12.4;;0.0;98;;
18/04/2000;02.00;1005.4;12.8;;0.0;95;;
18/04/2000;03.00;1005.2;12.0;247.5;3.0;91;;
18/04/2000;04.00;1005.1;11.8;247.5;5.0;91;;
18/04/2000;05.00;1005.1;11.2;247.5;7.0;91;;
18/04/2000;06.00;1005.1;11.0;247.5;7.0;91;;
18/04/2000;07.00;1005.1;11.2;247.5;6.0;91;;
18/04/2000;08.00;1005.1;11.7;247.5;6.0;91;;
18/04/2000;09.00;1005.0;12.2;247.5;8.0;91;;
18/04/2000;10.00;1005.0;13.0;247.5;9.0;92;;
18/04/2000;11.00;1005.0;13.7;247.5;9.0;95;;
18/04/2000;12.00;1004.8;15.0;247.5;10.0;93;;
18/04/2000;13.00;1004.6;15.9;225.0;9.0;90;;
18/04/2000;14.00;1004.0;16.2;225.0;11.0;91;;
18/04/2000;15.00;1003.9;16.8;225.0;10.0;91;;
18/04/2000;16.00;1003.9;17.5;225.0;8.0;92;;
18/04/2000;17.00;1003.9;16.8;225.0;7.0;94;;
18/04/2000;18.00;1003.9;16.1;247.5;9.0;96;;
18/04/2000;19.00;1004.0;15.9;247.5;9.0;95;;
18/04/2000;20.00;1004.3;15.7;247.5;7.0;97;;
18/04/2000;21.00;1004.6;14.8;247.5;9.0;98;;
18/04/2000;22.00;1004.8;14.0;247.5;8.0;98;;
18/04/2000;23.00;1005.0;14.0;315.0;5.0;98;;
19/04/2000;00.00;1005.1;14.0;315.0;3.0;98;;
19/04/2000;01.00;1005.1;14.1;67.5;5.0;98;;
19/04/2000;02.00;1005.0;13.8;135.0;4.0;98;;
19/04/2000;03.00;1005.0;13.4;;0.0;98;;
19/04/2000;04.00;1004.7;13.2;;0.0;97;;
19/04/2000;05.00;1004.4;13.1;;0.0;97;;
19/04/2000;06.00;1004.6;13.0;;0.0;97;;
19/04/2000;07.00;1004.8;13.2;270.0;5.0;97;;
19/04/2000;08.00;1005.1;13.7;270.0;8.0;95;;
19/04/2000;09.00;1005.5;14.7;270.0;7.0;93;;
19/04/2000;10.00;1005.2;16.3;247.5;9.0;85;;0.9
19/04/2000;11.00;1005.2;17.5;247.5;10.0;80;;1.0
19/04/2000;12.00;1005.2;18.0;247.5;10.0;76;;0.3
19/04/2000;13.00;1005.1;19.8;247.5;10.0;64;;0.6
19/04/2000;14.00;1005.0;21.3;247.5;10.0;58;;1.0
19/04/2000;15.00;1004.8;22.1;247.5;11.0;57;;1.0
19/04/2000;16.00;1004.8;22.7;247.5;10.0;56;;1.0
19/04/2000;17.00;1004.8;21.9;247.5;8.0;65;;0.5
19/04/2000;18.00;1005.1;20.2;270.0;7.0;71;;0.5
19/04/2000;19.00;1006.2;18.8;270.0;7.0;80;;
19/04/2000;20.00;1006.6;18.0;315.0;6.0;82;;
19/04/2000;21.00;1006.8;17.1;315.0;6.0;84;;
19/04/2000;22.00;1007.1;16.8;315.0;6.0;85;;
19/04/2000;23.00;1007.6;15.7;315.0;4.0;87;;
20/04/2000;00.00;1008.2;15.3;0.0;6.0;85;;
20/04/2000;01.00;1008.6;14.8;45.0;5.0;97;;
20/04/2000;02.00;1008.7;15.8;45.0;7.0;84;;
20/04/2000;03.00;1008.8;15.0;0.0;8.0;87;;
20/04/2000;04.00;1009.0;14.3;0.0;7.0;92;;
20/04/2000;05.00;1009.1;14.0;0.0;6.0;93;;
20/04/2000;06.00;1009.2;14.2;0.0;8.0;86;;
20/04/2000;07.00;1009.8;15.6;0.0;7.0;76;;0.7
20/04/2000;08.00;1010.4;19.0;22.5;8.0;68;;1.0
20/04/2000;09.00;1010.7;20.2;22.5;8.0;60;;1.0
20/04/2000;10.00;1011.0;21.9;22.5;7.0;55;;1.0
20/04/2000;11.00;1011.1;22.0;0.0;4.0;60;;1.0
20/04/2000;12.00;1011.0;23.8;135.0;6.0;53;;1.0
20/04/2000;13.00;1010.8;25.4;135.0;6.0;46;;1.0
20/04/2000;14.00;1010.6;26.2;270.0;9.0;42;;1.0
20/04/2000;15.00;1010.3;24.2;270.0;7.0;55;;1.0
20/04/2000;16.00;1010.2;24.9;180.0;7.0;52;;1.0
20/04/2000;17.00;1010.2;23.2;180.0;7.0;53;;1.0
20/04/2000;18.00;1010.3;20.9;180.0;5.0;65;;1.0
20/04/2000;19.00;1010.4;20.0;225.0;4.0;67;;0.3
20/04/2000;20.00;1011.0;20.3;247.5;6.0;75;;
20/04/2000;21.00;1011.9;19.5;247.5;7.0;85;;
20/04/2000;22.00;1012.3;19.0;45.0;4.0;81;;
20/04/2000;23.00;1013.0;18.0;;0.0;80;;
21/04/2000;00.00;1013.2;18.2;270.0;4.0;88;;
21/04/2000;01.00;1013.5;18.1;0.0;6.0;78;;
21/04/2000;02.00;1013.5;17.7;0.0;5.0;78;;
21/04/2000;03.00;1013.5;17.0;22.5;6.0;80;;
21/04/2000;04.00;1013.5;15.8;0.0;6.0;84;;
21/04/2000;05.00;1013.8;15.3;0.0;6.0;95;;
21/04/2000;06.00;1014.2;15.9;0.0;7.0;92;;
21/04/2000;07.00;1014.6;17.6;0.0;8.0;78;;1.0
21/04/2000;08.00;1014.8;20.2;0.0;10.0;72;;1.0
21/04/2000;09.00;1015.4;21.2;45.0;6.0;68;;1.0
21/04/2000;10.00;1015.6;21.8;157.5;4.0;64;;1.0
21/04/2000;11.00;1015.8;21.9;157.5;5.0;60;;1.0
21/04/2000;12.00;1015.8;21.9;157.5;6.0;67;;1.0
21/04/2000;13.00;1015.6;22.2;157.5;7.0;74;;1.0
21/04/2000;14.00;1015.1;22.2;157.5;6.0;76;;1.0
21/04/2000;15.00;1014.7;22.4;157.5;6.0;76;;1.0
21/04/2000;16.00;1014.6;22.5;157.5;7.0;80;;1.0
21/04/2000;17.00;1014.6;22.2;157.5;7.0;76;;1.0
21/04/2000;18.00;1014.7;20.6;157.5;8.0;88;;1.0
21/04/2000;19.00;1015.0;19.0;180.0;7.0;95;;0.4
21/04/2000;20.00;1015.5;18.3;180.0;6.0;98;;
21/04/2000;21.00;1015.8;18.0;225.0;8.0;98;;
21/04/2000;22.00;1015.9;17.0;225.0;5.0;96;;
21/04/2000;23.00;1015.9;18.4;270.0;6.0;80;;
22/04/2000;00.00;1016.0;18.1;270.0;6.0;95;;
22/04/2000;01.00;1016.0;17.1;0.0;6.0;98;;
22/04/2000;02.00;1016.0;16.2;0.0;3.0;98;;
22/04/2000;03.00;1016.0;15.4;0.0;4.0;98;;
22/04/2000;04.00;1016.0;15.0;0.0;5.0;97;;
22/04/2000;05.00;1016.0;14.9;0.0;3.0;95;;
22/04/2000;06.00;1016.2;15.0;0.0;4.0;93;;
22/04/2000;07.00;1016.7;16.8;0.0;4.0;92;;0.6
22/04/2000;08.00;1017.0;18.3;0.0;4.0;88;;1.0
22/04/2000;09.00;1017.2;19.4;135.0;4.0;81;;1.0
22/04/2000;10.00;1017.4;19.8;135.0;5.0;80;;1.0
22/04/2000;11.00;1017.4;20.0;135.0;6.0;80;;1.0
22/04/2000;12.00;1017.2;20.3;135.0;5.0;85;;1.0
22/04/2000;13.00;1016.8;21.5;135.0;6.0;84;;1.0
22/04/2000;14.00;1016.6;22.5;135.0;6.0;72;;1.0
22/04/2000;15.00;1015.9;22.2;157.5;7.0;86;;1.0
22/04/2000;16.00;1015.5;21.8;157.5;8.0;84;;1.0
22/04/2000;17.00;1015.1;20.5;157.5;7.0;78;;1.0
22/04/2000;18.00;1014.8;19.8;157.5;7.0;91;;1.0
22/04/2000;19.00;1014.7;18.2;157.5;7.0;96;;0.5
22/04/2000;20.00;1014.7;17.9;157.5;7.0;95;;
22/04/2000;21.00;1014.8;17.2;157.5;5.0;98;;
22/04/2000;22.00;1014.8;16.9;180.0;3.0;97;;
22/04/2000;23.00;1014.8;17.0;225.0;6.0;85;;
23/04/2000;00.00;1014.8;17.1;225.0;6.0;81;;
23/04/2000;01.00;1014.8;16.3;225.0;4.0;91;;
23/04/2000;02.00;1014.7;16.0;90.0;4.0;96;;
23/04/2000;03.00;1014.6;15.7;90.0;5.0;98;;
23/04/2000;04.00;1014.2;15.3;90.0;4.0;98;;
23/04/2000;05.00;1014.0;15.1;0.0;4.0;96;;
23/04/2000;06.00;1013.9;15.0;22.5;7.0;93;;
23/04/2000;07.00;1014.0;15.8;22.5;8.0;91;;1.0
23/04/2000;08.00;1014.2;18.0;22.5;7.0;87;;1.0
23/04/2000;09.00;1014.3;20.0;22.5;6.0;81;;1.0
23/04/2000;10.00;1014.3;21.6;22.5;5.0;75;;1.0
23/04/2000;11.00;1014.3;22.5;157.5;6.0;68;;1.0
23/04/2000;12.00;1014.0;20.7;157.5;8.0;83;;1.0
23/04/2000;13.00;1013.4;20.2;135.0;8.0;88;;1.0
23/04/2000;14.00;1013.1;21.0;135.0;8.0;90;;1.0
23/04/2000;15.00;1012.3;20.7;135.0;9.0;91;;1.0
23/04/2000;16.00;1011.8;20.0;135.0;10.0;90;;1.0
23/04/2000;17.00;1011.5;19.7;135.0;9.0;85;;0.9
23/04/2000;18.00;1011.4;18.8;135.0;8.0;97;;0.7
23/04/2000;19.00;1011.0;18.3;135.0;9.0;95;;0.2
23/04/2000;20.00;1011.0;17.9;157.5;9.0;93;;
23/04/2000;21.00;1011.0;17.4;157.5;6.0;95;;
23/04/2000;22.00;1010.7;17.1;157.5;5.0;95;;
23/04/2000;23.00;1010.6;17.0;180.0;4.0;97;;
24/04/2000;00.00;1010.4;16.8;45.0;4.0;98;;
24/04/2000;01.00;1010.2;16.9;45.0;5.0;98;;
24/04/2000;02.00;1009.6;17.0;180.0;7.0;84;;
24/04/2000;03.00;1009.1;17.6;225.0;14.0;72;;
24/04/2000;04.00;1008.3;16.9;225.0;14.0;80;;
24/04/2000;05.00;1008.8;16.0;225.0;19.0;93;;
24/04/2000;06.00;1009.0;14.6;225.0;16.0;98;0.2;
24/04/2000;07.00;1009.1;14.2;225.0;9.0;94;;
24/04/2000;08.00;1009.2;14.9;225.0;13.0;88;;
24/04/2000;09.00;1009.4;15.9;225.0;12.0;70;;
24/04/2000;10.00;1009.6;16.5;225.0;13.0;70;;0.7
24/04/2000;11.00;1010.3;17.2;225.0;9.0;75;;0.2
24/04/2000;12.00;1010.2;18.5;135.0;8.0;70;;0.9
24/04/2000;13.00;1009.8;19.2;135.0;9.0;67;;0.8
24/04/2000;14.00;1009.5;18.3;135.0;8.0;75;;0.5
24/04/2000;15.00;1009.2;18.9;135.0;8.0;72;;0.5
24/04/2000;16.00;1009.0;18.1;135.0;7.0;69;;0.6
24/04/2000;17.00;1008.8;18.0;135.0;9.0;78;;0.4
24/04/2000;18.00;1009.0;16.8;135.0;14.0;80;;
24/04/2000;19.00;1008.8;16.0;135.0;12.0;90;;
24/04/2000;20.00;1009.0;15.2;135.0;7.0;95;;
24/04/2000;21.00;1009.1;15.1;135.0;8.0;96;;
24/04/2000;22.00;1009.2;15.0;135.0;5.0;98;;
24/04/2000;23.00;1009.8;15.0;45.0;12.0;98;;
25/04/2000;00.00;1010.2;14.8;45.0;7.0;98;;
25/04/2000;01.00;1010.2;14.2;22.5;5.0;98;;
25/04/2000;02.00;1010.2;13.3;0.0;4.0;98;;
25/04/2000;03.00;1010.3;12.9;;0.0;98;;
25/04/2000;04.00;1010.4;12.5;45.0;4.0;98;;
25/04/2000;05.00;1010.8;13.2;45.0;3.0;95;;
25/04/2000;06.00;1011.6;13.0;45.0;3.0;94;;
25/04/2000;07.00;1012.7;13.8;45.0;3.0;90;;0.8
25/04/2000;08.00;1013.4;16.2;90.0;4.0;88;;1.0
25/04/2000;09.00;1014.3;17.0;135.0;5.0;80;;0.8
25/04/2000;10.00;1014.4;17.3;135.0;7.0;76;;1.0
25/04/2000;11.00;1014.6;17.8;135.0;8.0;74;;1.0
25/04/2000;12.00;1014.4;18.2;135.0;8.0;75;;1.0
25/04/2000;13.00;1014.3;18.9;135.0;9.0;73;;1.0
25/04/2000;14.00;1014.2;19.5;135.0;10.0;72;;1.0
25/04/2000;15.00;1013.8;19.2;135.0;12.0;75;;1.0
25/04/2000;16.00;1013.4;19.0;135.0;13.0;78;;1.0
25/04/2000;17.00;1013.2;18.2;135.0;14.0;87;;1.0
25/04/2000;18.00;1013.2;17.8;135.0;12.0;95;;1.0
25/04/2000;19.00;1013.1;17.1;135.0;8.0;96;;0.6
25/04/2000;20.00;1013.2;16.8;135.0;8.0;96;;
25/04/2000;21.00;1013.4;16.4;135.0;7.0;95;;
25/04/2000;22.00;1013.5;16.2;135.0;8.0;93;;
25/04/2000;23.00;1013.8;15.9;135.0;6.0;93;;
26/04/2000;00.00;1014.2;15.2;0.0;3.0;93;;
26/04/2000;01.00;1013.9;14.8;67.5;7.0;92;;
26/04/2000;02.00;1013.8;15.0;67.5;10.0;91;;
26/04/2000;03.00;1013.9;15.4;135.0;8.0;90;;
26/04/2000;04.00;1014.0;15.2;135.0;9.0;90;;
26/04/2000;05.00;1014.0;15.1;135.0;8.0;90;;
26/04/2000;06.00;1014.2;15.7;135.0;6.0;90;;0.5
26/04/2000;07.00;1014.4;16.3;135.0;4.0;89;;1.0
26/04/2000;08.00;1014.8;17.1;22.5;7.0;90;;0.9
26/04/2000;09.00;1014.8;18.5;90.0;5.0;85;;1.0
26/04/2000;10.00;1015.0;19.7;135.0;7.0;84;;1.0
26/04/2000;11.00;1015.0;20.2;135.0;9.0;81;;1.0
26/04/2000;12.00;1014.8;20.4;135.0;12.0;80;;1.0
26/04/2000;13.00;1014.8;20.8;135.0;13.0;74;;1.0
26/04/2000;14.00;1014.8;20.5;135.0;14.0;79;;1.0
26/04/2000;15.00;1014.6;20.0;135.0;13.0;82;;1.0
26/04/2000;16.00;1014.4;19.5;135.0;13.0;87;;1.0
26/04/2000;17.00;1014.2;18.7;157.5;12.0;94;;1.0
26/04/2000;18.00;1013.9;18.1;157.5;11.0;95;;0.7
26/04/2000;19.00;1013.5;17.9;157.5;9.0;95;;
26/04/2000;20.00;1013.6;17.7;157.5;6.0;96;;
26/04/2000;21.00;1014.0;17.0;157.5;6.0;97;;
26/04/2000;22.00;1014.3;16.5;202.5;4.0;97;;
26/04/2000;23.00;1014.6;15.9;;0.0;97;;
27/04/2000;00.00;1014.6;16.0;;0.0;98;;
27/04/2000;01.00;1014.6;16.0;67.5;4.0;96;;
27/04/2000;02.00;1014.6;15.8;67.5;7.0;94;;
27/04/2000;03.00;1014.6;15.5;67.5;6.0;93;;
27/04/2000;04.00;1014.8;15.0;67.5;5.0;92;;
27/04/2000;05.00;1015.1;15.4;67.5;3.0;90;;
27/04/2000;06.00;1015.5;16.0;;0.0;90;;
27/04/2000;07.00;1015.9;16.3;22.5;4.0;90;;
27/04/2000;08.00;1015.9;16.4;67.5;4.0;90;;
27/04/2000;09.00;1015.8;16.4;67.5;7.0;90;;
27/04/2000;10.00;1015.8;16.8;67.5;8.0;90;;
27/04/2000;11.00;1015.8;17.9;67.5;6.0;95;;
27/04/2000;12.00;1015.8;18.4;135.0;5.0;95;;
27/04/2000;13.00;1015.5;18.8;135.0;4.0;86;;
27/04/2000;14.00;1015.1;19.3;;0.0;85;;
27/04/2000;15.00;1014.7;19.5;135.0;3.0;75;;
27/04/2000;16.00;1014.3;19.8;112.5;3.0;61;;
27/04/2000;17.00;1013.8;19.1;112.5;5.0;73;;
27/04/2000;18.00;1013.5;18.3;112.5;5.0;80;;
27/04/2000;19.00;1013.5;17.6;112.5;3.0;84;;
27/04/2000;20.00;1013.6;16.9;;0.0;91;;
27/04/2000;21.00;1013.9;16.3;;0.0;96;;
27/04/2000;22.00;1014.0;15.9;;0.0;97;;
27/04/2000;23.00;1014.0;15.4;;0.0;95;;
28/04/2000;00.00;1014.0;15.7;;0.0;90;;
28/04/2000;01.00;1013.6;15.7;;0.0;97;;
28/04/2000;02.00;1013.4;15.2;;0.0;97;;
28/04/2000;03.00;1013.1;15.0;;0.0;98;;
28/04/2000;04.00;1012.7;14.9;22.5;4.0;98;;
28/04/2000;05.00;1012.4;15.1;67.5;5.0;97;;
28/04/2000;06.00;1012.6;15.0;67.5;3.0;95;;
28/04/2000;07.00;1012.8;16.0;;0.0;93;;
28/04/2000;08.00;1012.8;18.0;;0.0;85;;0.3
28/04/2000;09.00;1012.7;20.0;135.0;3.0;77;;0.6
28/04/2000;10.00;1012.4;21.2;135.0;4.0;74;;0.7
28/04/2000;11.00;1012.3;20.1;135.0;5.0;77;;1.0
28/04/2000;12.00;1012.3;21.0;135.0;7.0;80;;1.0
28/04/2000;13.00;1012.2;19.9;135.0;12.0;94;;0.8
28/04/2000;14.00;1012.0;20.2;135.0;11.0;90;;0.2
28/04/2000;15.00;1012.0;20.0;135.0;14.0;85;;0.3
28/04/2000;16.00;1012.0;19.7;135.0;6.0;84;;
28/04/2000;17.00;1011.9;19.9;67.5;9.0;74;;
28/04/2000;18.00;1011.9;19.1;135.0;6.0;80;;
28/04/2000;19.00;1012.2;18.8;135.0;8.0;87;;
28/04/2000;20.00;1012.3;18.2;67.5;11.0;90;;
28/04/2000;21.00;1012.8;18.3;45.0;9.0;82;;
28/04/2000;22.00;1013.0;18.1;22.5;9.0;80;;
28/04/2000;23.00;1013.1;17.9;45.0;5.0;85;;
29/04/2000;00.00;1013.2;17.7;;0.0;98;;
29/04/2000;01.00;1013.2;17.1;45.0;4.0;96;;
29/04/2000;02.00;1013.1;17.3;45.0;6.0;93;;
29/04/2000;03.00;1013.1;17.1;;0.0;96;;
29/04/2000;04.00;1013.2;16.8;45.0;5.0;98;;
29/04/2000;05.00;1013.2;17.2;45.0;6.0;96;;
29/04/2000;06.00;1013.4;17.1;;0.0;98;;
29/04/2000;07.00;1013.6;17.9;;0.0;95;;
29/04/2000;08.00;1013.9;19.2;45.0;3.0;87;;0.3
29/04/2000;09.00;1014.3;19.4;67.5;15.0;85;;0.4
29/04/2000;10.00;1014.6;19.7;135.0;13.0;83;;0.2
29/04/2000;11.00;1014.8;20.1;135.0;12.0;80;;0.6
29/04/2000;12.00;1014.7;21.8;135.0;7.0;75;;0.8
29/04/2000;13.00;1014.6;21.5;135.0;8.0;77;;1.0
29/04/2000;14.00;1014.6;21.2;135.0;9.0;76;;1.0
29/04/2000;15.00;1014.6;22.1;135.0;9.0;67;;1.0
29/04/2000;16.00;1014.6;21.7;135.0;4.0;70;;0.7
29/04/2000;17.00;1014.7;21.9;135.0;5.0;65;;0.3
29/04/2000;18.00;1015.0;21.1;135.0;3.0;68;;0.2
29/04/2000;19.00;1015.4;20.2;135.0;3.0;73;;
29/04/2000;20.00;1015.9;19.7;135.0;6.0;80;;
29/04/2000;21.00;1016.4;19.0;135.0;4.0;95;;
29/04/2000;22.00;1016.8;18.9;45.0;6.0;87;;
29/04/2000;23.00;1017.0;18.4;22.5;8.0;84;;
30/04/2000;00.00;1017.2;17.8;22.5;5.0;96;;
30/04/2000;01.00;1017.2;17.2;;0.0;98;;
30/04/2000;02.00;1017.4;16.7;90.0;3.0;98;;
30/04/2000;03.00;1017.4;16.3;135.0;4.0;98;;
30/04/2000;04.00;1017.5;16.8;;0.0;98;;
30/04/2000;05.00;1017.6;17.0;337.5;4.0;98;;
30/04/2000;06.00;1017.8;16.9;337.5;4.0;98;;
30/04/2000;07.00;1018.6;17.0;22.5;4.0;94;;0.6
30/04/2000;08.00;1019.4;17.7;22.5;3.0;82;;1.0
30/04/2000;09.00;1019.6;20.0;;0.0;73;;0.4
30/04/2000;10.00;1019.5;22.7;22.5;6.0;56;;0.3
30/04/2000;11.00;1019.1;22.0;45.0;7.0;60;;0.7
30/04/2000;12.00;1018.8;21.7;135.0;7.0;72;;1.0
30/04/2000;13.00;1018.6;21.9;135.0;8.0;70;;1.0
30/04/2000;14.00;1018.2;22.2;135.0;9.0;69;;1.0
30/04/2000;15.00;1017.5;21.9;135.0;8.0;73;;1.0
30/04/2000;16.00;1017.1;22.1;135.0;7.0;70;;1.0
30/04/2000;17.00;1016.8;21.5;135.0;5.0;75;;1.0
30/04/2000;18.00;1016.8;20.9;135.0;4.0;86;;1.0
30/04/2000;19.00;1017.0;20.0;135.0;3.0;93;;0.3
30/04/2000;20.00;1017.2;19.0;180.0;3.0;82;;
30/04/2000;21.00;1017.2;18.4;;0.0;95;;
30/04/2000;22.00;1017.4;18.3;;0.0;98;;
30/04/2000;23.00;1017.5;18.1;;0.0;96;;
01/05/2000;00.00;1017.5;17.1;;0.0;91;;
01/05/2000;01.00;1017.1;17.0;;0.0;95;;
01/05/2000;02.00;1016.6;17.0;;0.0;97;;
01/05/2000;03.00;1016.2;16.9;;0.0;97;;
01/05/2000;04.00;1015.9;16.8;;0.0;97;;
01/05/2000;05.00;1015.8;16.6;0.0;3.0;94;;
01/05/2000;06.00;1015.5;16.3;0.0;4.0;92;;
01/05/2000;07.00;1015.4;18.0;0.0;4.0;85;;0.6
01/05/2000;08.00;1015.2;19.4;22.5;6.0;78;;1.0
01/05/2000;09.00;1015.2;21.9;22.5;5.0;67;;1.0
01/05/2000;10.00;1015.2;21.2;22.5;5.0;68;;0.8
01/05/2000;11.00;1015.1;22.9;90.0;5.0;66;;0.3
01/05/2000;12.00;1014.8;23.6;157.5;6.0;65;;0.6
01/05/2000;13.00;1014.4;24.5;157.5;7.0;58;;1.0
01/05/2000;14.00;1014.2;23.4;157.5;8.0;61;;1.0
01/05/2000;15.00;1013.6;22.2;157.5;10.0;70;;1.0
01/05/2000;16.00;1013.5;23.0;135.0;7.0;66;;1.0
01/05/2000;17.00;1013.4;21.9;67.5;4.0;70;;1.0
01/05/2000;18.00;1013.2;21.2;67.5;4.0;75;;0.5
01/05/2000;19.00;1013.2;20.1;45.0;3.0;76;;
01/05/2000;20.00;1013.2;19.5;45.0;3.0;78;;
01/05/2000;21.00;1013.2;19.2;0.0;4.0;80;;
01/05/2000;22.00;1013.2;19.0;0.0;4.0;84;;
01/05/2000;23.00;1013.2;18.7;0.0;4.0;87;;
02/05/2000;00.00;1013.2;17.9;0.0;3.0;92;;
02/05/2000;01.00;1013.2;17.8;0.0;4.0;95;;
02/05/2000;02.00;1013.1;17.8;67.5;3.0;96;;
02/05/2000;03.00;1013.1;18.0;67.5;4.0;96;;
02/05/2000;04.00;1013.1;17.8;45.0;5.0;96;;
02/05/2000;05.00;1013.1;17.5;22.5;5.0;97;;
02/05/2000;06.00;1013.2;17.9;22.5;6.0;88;;
02/05/2000;07.00;1013.6;19.8;22.5;6.0;76;;0.5
02/05/2000;08.00;1014.3;20.3;22.5;6.0;72;;0.9
02/05/2000;09.00;1014.6;21.2;22.5;7.0;68;;0.9
02/05/2000;10.00;1015.0;22.3;90.0;10.0;63;;0.9
02/05/2000;11.00;1015.2;23.1;135.0;10.0;66;;1.0
02/05/2000;12.00;1015.4;23.9;135.0;9.0;61;;1.0
02/05/2000;13.00;1015.4;23.2;135.0;12.0;65;;1.0
02/05/2000;14.00;1015.1;23.7;135.0;9.0;61;;1.0
02/05/2000;15.00;1014.7;23.9;135.0;6.0;58;;1.0
02/05/2000;16.00;1014.6;25.0;135.0;6.0;54;;1.0
02/05/2000;17.00;1014.7;23.1;135.0;7.0;60;;0.6
02/05/2000;18.00;1014.7;21.7;0.0;8.0;64;;
02/05/2000;19.00;1014.7;20.8;0.0;7.0;70;;
02/05/2000;20.00;1014.8;19.3;0.0;7.0;77;;
02/05/2000;21.00;1015.1;18.9;0.0;5.0;85;;
02/05/2000;22.00;1015.8;18.8;;0.0;88;;
02/05/2000;23.00;1016.0;18.8;0.0;5.0;92;;
03/05/2000;00.00;1016.2;18.7;67.5;11.0;88;;
03/05/2000;01.00;1016.8;19.0;135.0;19.0;91;0.4;
03/05/2000;02.00;1016.7;18.2;0.0;7.0;96;;
03/05/2000;03.00;1016.3;17.2;0.0;6.0;97;;
03/05/2000;04.00;1016.2;16.9;0.0;8.0;97;;
03/05/2000;05.00;1016.0;16.3;0.0;7.0;97;;
03/05/2000;06.00;1015.9;16.0;22.5;9.0;97;;0.5
03/05/2000;07.00;1016.6;17.6;22.5;9.0;88;;1.0
03/05/2000;08.00;1017.5;19.2;67.5;9.0;78;;1.0
