"DATA (CET)";"ORA (CET)";"PRESSIONE (hPa)";"TEMPERATURA (gradi centigradi)";"DIR VENTO (gradi nord)";"VEL VENTO (km/h)";"UMIDITA REL (%)";"PRECIPITAZIONE ACCUMUL (mm)";"INSOLAZIONE (ore)"
28/08/1997;23.00;1005.5;24.3;202.5;20.0;94;;
29/08/1997;00.00;1005.6;21.1;202.5;15.0;95;1.2;
29/08/1997;01.00;1005.5;21.0;225.0;13.0;93;0.8;
29/08/1997;02.00;1005.4;21.2;225.0;15.0;82;0.2;
29/08/1997;03.00;1005.4;21.1;225.0;14.0;86;;
29/08/1997;04.00;1005.4;20.8;225.0;12.0;87;;
29/08/1997;05.00;1005.2;20.9;225.0;10.0;86;;
29/08/1997;06.00;1005.2;20.2;225.0;13.0;86;;
29/08/1997;07.00;1005.4;20.7;225.0;13.0;78;;1.0
29/08/1997;08.00;1005.6;21.2;225.0;14.0;76;;1.0
29/08/1997;09.00;1006.4;22.0;225.0;17.0;70;;1.0
29/08/1997;10.00;1006.8;22.5;0.0;6.0;80;;0.6
29/08/1997;11.00;1008.7;17.1;22.5;11.0;82;6.4;0.2
29/08/1997;12.00;1009.2;19.9;;0.0;60;1.8;0.0
29/08/1997;13.00;1009.8;22.7;;0.0;53;;0.7
29/08/1997;14.00;1010.0;24.4;135.0;5.0;51;;0.7
29/08/1997;15.00;1010.3;25.0;135.0;7.0;47;;1.0
29/08/1997;16.00;1010.6;24.8;135.0;8.0;50;;1.0
29/08/1997;17.00;1010.8;23.7;135.0;14.0;64;;1.0
29/08/1997;18.00;1011.2;22.6;135.0;19.0;70;;1.0
29/08/1997;19.00;1011.9;22.5;135.0;16.0;69;;0.5
29/08/1997;20.00;1013.1;22.2;135.0;20.0;72;;
29/08/1997;21.00;1013.8;22.2;135.0;18.0;70;;
29/08/1997;22.00;1014.3;22.1;135.0;18.0;70;;
29/08/1997;23.00;1014.6;22.1;135.0;13.0;71;;
30/08/1997;00.00;1014.8;22.0;90.0;7.0;83;;
30/08/1997;01.00;1015.0;19.2;45.0;9.0;82;;
30/08/1997;02.00;1015.1;18.3;22.5;11.0;81;;
30/08/1997;03.00;1015.5;17.7;22.5;12.0;80;;
30/08/1997;04.00;1015.6;17.4;22.5;10.0;79;;
30/08/1997;05.00;1015.6;17.0;22.5;10.0;78;;
30/08/1997;06.00;1015.8;17.2;22.5;8.0;78;;
30/08/1997;07.00;1016.2;18.0;22.5;8.0;79;;
30/08/1997;08.00;1016.3;19.0;22.5;7.0;79;;
30/08/1997;09.00;1017.2;19.3;0.0;7.0;78;;
30/08/1997;10.00;1017.2;21.2;0.0;7.0;74;;0.6
30/08/1997;11.00;1017.1;23.3;135.0;5.0;71;;0.9
30/08/1997;12.00;1017.0;24.2;135.0;6.0;69;;1.0
30/08/1997;13.00;1016.8;24.9;135.0;7.0;65;;1.0
30/08/1997;14.00;1016.4;25.2;135.0;9.0;57;;1.0
30/08/1997;15.00;1016.2;25.4;135.0;10.0;53;;1.0
30/08/1997;16.00;1016.2;24.9;157.5;8.0;57;;1.0
30/08/1997;17.00;1016.0;24.0;157.5;7.0;62;;0.4
30/08/1997;18.00;1015.9;23.3;157.5;7.0;67;;0.2
30/08/1997;19.00;1016.0;23.0;157.5;8.0;69;;
30/08/1997;20.00;1016.3;23.0;157.5;7.0;69;;
30/08/1997;21.00;1016.8;23.0;157.5;9.0;69;;
30/08/1997;22.00;1017.2;23.0;157.5;11.0;70;;
30/08/1997;23.00;1017.2;22.7;157.5;9.0;75;;
31/08/1997;00.00;1017.4;22.1;157.5;9.0;81;;
31/08/1997;01.00;1017.4;21.6;202.5;8.0;82;;
31/08/1997;02.00;1017.5;20.0;45.0;6.0;81;;
31/08/1997;03.00;1017.5;19.0;45.0;7.0;81;;
31/08/1997;04.00;1017.4;18.5;22.5;7.0;81;;
31/08/1997;05.00;1017.4;18.2;22.5;7.0;81;;
31/08/1997;06.00;1017.2;18.0;22.5;7.0;81;;
31/08/1997;07.00;1017.6;18.4;0.0;7.0;79;;1.0
31/08/1997;08.00;1018.2;19.8;0.0;9.0;79;;1.0
31/08/1997;09.00;1018.6;21.3;22.5;9.0;78;;1.0
31/08/1997;10.00;1018.6;23.2;22.5;8.0;77;;1.0
31/08/1997;11.00;1018.6;25.0;22.5;10.0;75;;1.0
31/08/1997;12.00;1018.6;26.0;135.0;9.0;72;;1.0
31/08/1997;13.00;1018.6;26.5;135.0;9.0;67;;1.0
31/08/1997;14.00;1018.6;26.9;135.0;8.0;58;;1.0
31/08/1997;15.00;1018.4;27.0;135.0;9.0;52;;1.0
31/08/1997;16.00;1018.3;26.6;135.0;8.0;55;;1.0
31/08/1997;17.00;1018.2;26.0;135.0;6.0;58;;1.0
31/08/1997;18.00;1017.9;24.8;135.0;7.0;62;;1.0
31/08/1997;19.00;1018.0;23.8;135.0;5.0;68;;0.5
31/08/1997;20.00;1018.2;23.2;135.0;7.0;71;;
31/08/1997;21.00;1018.4;23.1;135.0;6.0;73;;
31/08/1997;22.00;1018.6;22.8;135.0;5.0;75;;
31/08/1997;23.00;1018.7;21.8;;0.0;83;;
01/09/1997;00.00;1018.7;21.0;;0.0;85;;
01/09/1997;01.00;1018.7;20.7;0.0;3.0;84;;
01/09/1997;02.00;1018.7;20.1;0.0;5.0;83;;
01/09/1997;03.00;1018.7;20.0;0.0;5.0;83;;
01/09/1997;04.00;1018.7;19.7;0.0;4.0;83;;
01/09/1997;05.00;1018.7;19.3;0.0;3.0;82;;
01/09/1997;06.00;1018.8;19.2;22.5;4.0;81;;
01/09/1997;07.00;1018.8;19.8;22.5;6.0;80;;0.8
01/09/1997;08.00;1018.8;21.9;22.5;7.0;79;;1.0
01/09/1997;09.00;1018.8;23.3;22.5;6.0;72;;1.0
01/09/1997;10.00;1018.8;24.9;135.0;6.0;71;;1.0
01/09/1997;11.00;1019.0;25.3;135.0;6.0;67;;1.0
01/09/1997;12.00;1018.8;26.0;135.0;8.0;64;;1.0
01/09/1997;13.00;1018.7;26.3;135.0;8.0;60;;1.0
01/09/1997;14.00;1018.6;26.9;135.0;9.0;58;;1.0
01/09/1997;15.00;1018.4;27.0;135.0;8.0;54;;1.0
01/09/1997;16.00;1018.3;26.9;135.0;7.0;55;;1.0
01/09/1997;17.00;1018.3;26.0;135.0;7.0;56;;1.0
01/09/1997;18.00;1018.2;25.0;157.5;6.0;60;;1.0
01/09/1997;19.00;1018.3;24.1;157.5;5.0;71;;0.4
01/09/1997;20.00;1018.4;23.3;157.5;4.0;78;;
01/09/1997;21.00;1018.6;22.9;157.5;3.0;81;;
01/09/1997;22.00;1018.7;22.2;;0.0;82;;
01/09/1997;23.00;1018.7;21.3;;0.0;81;;
02/09/1997;00.00;1018.7;21.1;0.0;3.0;80;;
02/09/1997;01.00;1018.7;21.0;0.0;4.0;79;;
02/09/1997;02.00;1018.7;20.8;0.0;5.0;78;;
02/09/1997;03.00;1018.7;20.3;0.0;6.0;78;;
02/09/1997;04.00;1018.6;20.0;0.0;5.0;78;;
02/09/1997;05.00;1018.4;19.8;0.0;5.0;78;;
02/09/1997;06.00;1018.3;19.7;0.0;4.0;78;;
02/09/1997;07.00;1018.0;20.0;0.0;4.0;78;;0.6
02/09/1997;08.00;1017.9;21.0;0.0;4.0;78;;1.0
02/09/1997;09.00;1018.0;23.5;0.0;4.0;72;;1.0
02/09/1997;10.00;1018.2;24.9;135.0;5.0;67;;1.0
02/09/1997;11.00;1018.2;26.2;135.0;6.0;56;;1.0
02/09/1997;12.00;1018.0;26.3;135.0;7.0;70;;1.0
02/09/1997;13.00;1017.6;27.0;135.0;7.0;66;;1.0
02/09/1997;14.00;1017.4;27.7;135.0;10.0;61;;1.0
02/09/1997;15.00;1017.0;27.1;135.0;10.0;65;;1.0
02/09/1997;16.00;1016.8;26.7;135.0;11.0;71;;1.0
02/09/1997;17.00;1016.7;26.3;135.0;9.0;73;;1.0
02/09/1997;18.00;1016.8;25.2;135.0;8.0;76;;0.4
02/09/1997;19.00;1017.0;24.5;157.5;7.0;81;;
02/09/1997;20.00;1017.1;24.0;157.5;4.0;82;;
02/09/1997;21.00;1017.2;23.3;;0.0;82;;
02/09/1997;22.00;1017.4;22.7;;0.0;81;;
02/09/1997;23.00;1017.5;22.1;;0.0;80;;
03/09/1997;00.00;1017.6;22.0;0.0;4.0;79;;
03/09/1997;01.00;1017.8;21.4;45.0;3.0;79;;
03/09/1997;02.00;1017.6;22.0;45.0;5.0;78;;
03/09/1997;03.00;1017.5;21.4;0.0;4.0;78;;
03/09/1997;04.00;1017.5;21.1;0.0;4.0;78;;
03/09/1997;05.00;1017.5;20.2;0.0;5.0;78;;
03/09/1997;06.00;1017.5;19.7;0.0;5.0;78;;
03/09/1997;07.00;1017.5;20.2;0.0;4.0;77;;0.3
03/09/1997;08.00;1017.5;23.0;0.0;5.0;77;;1.0
03/09/1997;09.00;1017.6;23.9;0.0;5.0;74;;0.8
03/09/1997;10.00;1017.8;25.6;0.0;5.0;67;;1.0
03/09/1997;11.00;1017.6;27.3;337.5;5.0;65;;1.0
03/09/1997;12.00;1017.5;28.8;337.5;4.0;59;;1.0
03/09/1997;13.00;1017.4;29.9;45.0;4.0;57;;1.0
03/09/1997;14.00;1017.2;29.0;45.0;4.0;65;;0.8
03/09/1997;15.00;1017.1;28.0;157.5;6.0;70;;1.0
03/09/1997;16.00;1017.0;28.2;157.5;5.0;68;;1.0
03/09/1997;17.00;1017.0;27.7;157.5;4.0;71;;1.0
03/09/1997;18.00;1017.1;26.6;;0.0;80;;0.3
03/09/1997;19.00;1017.2;25.0;;0.0;81;;
03/09/1997;20.00;1017.5;24.2;;0.0;82;;
03/09/1997;21.00;1017.9;23.5;;0.0;82;;
03/09/1997;22.00;1018.3;23.0;;0.0;82;;
03/09/1997;23.00;1018.4;22.8;0.0;3.0;82;;
04/09/1997;00.00;1018.4;23.0;0.0;4.0;81;;
04/09/1997;01.00;1018.4;22.9;0.0;4.0;80;;
04/09/1997;02.00;1018.4;22.8;0.0;4.0;78;;
04/09/1997;03.00;1018.4;21.9;0.0;5.0;78;;
04/09/1997;04.00;1018.3;21.2;0.0;5.0;78;;
04/09/1997;05.00;1018.2;20.7;0.0;5.0;78;;
04/09/1997;06.00;1018.2;20.2;0.0;6.0;78;;
04/09/1997;07.00;1018.3;21.0;0.0;7.0;78;;
04/09/1997;08.00;1018.4;23.2;22.5;7.0;78;;1.0
04/09/1997;09.00;1018.6;24.8;22.5;8.0;71;;1.0
04/09/1997;10.00;1018.7;26.9;22.5;10.0;66;;1.0
04/09/1997;11.00;1018.6;27.8;22.5;9.0;62;;1.0
04/09/1997;12.00;1018.6;28.2;135.0;8.0;69;;1.0
04/09/1997;13.00;1018.3;28.4;135.0;12.0;70;;1.0
04/09/1997;14.00;1018.2;28.0;135.0;10.0;71;;1.0
04/09/1997;15.00;1018.0;27.7;135.0;8.0;70;;1.0
04/09/1997;16.00;1017.6;27.2;135.0;8.0;72;;1.0
04/09/1997;17.00;1017.4;26.1;135.0;7.0;76;;1.0
04/09/1997;18.00;1017.2;25.3;135.0;6.0;82;;1.0
04/09/1997;19.00;1017.4;24.4;135.0;8.0;84;;0.2
04/09/1997;20.00;1017.6;24.1;135.0;8.0;84;;
04/09/1997;21.00;1018.2;23.9;135.0;9.0;84;;
04/09/1997;22.00;1018.6;23.2;135.0;6.0;84;;
04/09/1997;23.00;1018.7;22.3;90.0;3.0;81;;
05/09/1997;00.00;1018.8;22.3;45.0;5.0;79;;
05/09/1997;01.00;1019.1;22.0;0.0;3.0;79;;
05/09/1997;02.00;1019.4;21.7;22.5;5.0;79;;
05/09/1997;03.00;1019.4;21.0;22.5;5.0;79;;
05/09/1997;04.00;1019.2;20.7;0.0;5.0;79;;
05/09/1997;05.00;1019.2;20.0;0.0;4.0;79;;
05/09/1997;06.00;1019.5;19.9;0.0;7.0;79;;
05/09/1997;07.00;1019.5;20.7;0.0;4.0;78;;0.5
05/09/1997;08.00;1019.6;22.6;22.5;4.0;77;;1.0
05/09/1997;09.00;1019.9;24.8;22.5;4.0;71;;1.0
05/09/1997;10.00;1020.2;26.2;135.0;5.0;68;;1.0
05/09/1997;11.00;1020.2;27.0;135.0;8.0;73;;1.0
05/09/1997;12.00;1020.0;27.7;135.0;10.0;70;;1.0
05/09/1997;13.00;1019.9;28.2;135.0;9.0;67;;1.0
05/09/1997;14.00;1019.6;28.0;135.0;9.0;72;;1.0
05/09/1997;15.00;1019.4;27.4;135.0;9.0;78;;1.0
05/09/1997;16.00;1019.0;27.0;135.0;8.0;78;;1.0
05/09/1997;17.00;1018.7;26.3;135.0;7.0;80;;1.0
05/09/1997;18.00;1018.6;25.5;135.0;6.0;84;;0.7
05/09/1997;19.00;1018.7;24.9;135.0;7.0;85;;
05/09/1997;20.00;1019.1;24.8;157.5;8.0;86;;
05/09/1997;21.00;1019.5;24.3;157.5;5.0;86;;
05/09/1997;22.00;1019.6;23.9;157.5;3.0;86;;
05/09/1997;23.00;1019.8;23.0;;0.0;87;;
06/09/1997;00.00;1019.9;22.8;;0.0;88;;
06/09/1997;01.00;1019.9;22.4;0.0;4.0;90;;
06/09/1997;02.00;1020.0;22.4;22.5;4.0;91;;
06/09/1997;03.00;1020.0;22.4;22.5;5.0;91;;
06/09/1997;04.00;1019.9;22.2;22.5;5.0;92;;
06/09/1997;05.00;1019.9;22.0;22.5;5.0;92;;
06/09/1997;06.00;1020.2;21.7;22.5;4.0;92;;
06/09/1997;07.00;1020.4;21.5;22.5;5.0;92;;
06/09/1997;08.00;1020.6;21.0;22.5;6.0;92;;
06/09/1997;09.00;1021.0;22.0;22.5;6.0;92;;
06/09/1997;10.00;1021.0;24.0;22.5;6.0;92;;0.5
06/09/1997;11.00;1021.0;26.7;135.0;5.0;91;;1.0
06/09/1997;12.00;1020.8;27.3;135.0;9.0;88;;1.0
06/09/1997;13.00;1020.4;27.8;135.0;9.0;80;;1.0
06/09/1997;14.00;1020.0;28.0;135.0;10.0;78;;1.0
06/09/1997;15.00;1019.6;27.9;135.0;11.0;83;;1.0
06/09/1997;16.00;1019.0;27.3;135.0;13.0;85;;1.0
06/09/1997;17.00;1018.7;26.6;135.0;12.0;87;;1.0
06/09/1997;18.00;1018.6;26.0;135.0;11.0;89;;0.5
06/09/1997;19.00;1018.7;25.3;135.0;10.0;90;;
06/09/1997;20.00;1019.0;25.1;135.0;9.0;90;;
06/09/1997;21.00;1019.5;24.8;135.0;6.0;90;;
06/09/1997;22.00;1019.8;24.1;;0.0;90;;
06/09/1997;23.00;1019.9;23.4;;0.0;86;;
07/09/1997;00.00;1019.9;23.3;22.5;4.0;83;;
07/09/1997;01.00;1019.9;23.3;22.5;7.0;83;;
07/09/1997;02.00;1019.9;23.1;22.5;8.0;83;;
07/09/1997;03.00;1019.9;23.0;45.0;7.0;83;;
07/09/1997;04.00;1019.9;22.7;45.0;8.0;83;;
07/09/1997;05.00;1019.9;21.8;45.0;9.0;83;;
07/09/1997;06.00;1020.0;21.6;45.0;6.0;83;;
07/09/1997;07.00;1020.3;22.1;45.0;7.0;83;;
07/09/1997;08.00;1020.6;23.0;22.5;8.0;83;;
07/09/1997;09.00;1021.0;23.9;22.5;9.0;82;;
07/09/1997;10.00;1021.1;25.2;22.5;9.0;81;;0.8
07/09/1997;11.00;1021.0;27.9;67.5;9.0;79;;0.9
07/09/1997;12.00;1020.7;28.2;67.5;14.0;80;;1.0
07/09/1997;13.00;1020.4;28.3;67.5;18.0;82;;1.0
07/09/1997;14.00;1019.9;28.4;135.0;14.0;82;;1.0
07/09/1997;15.00;1019.1;28.0;135.0;13.0;85;;1.0
07/09/1997;16.00;1019.0;27.8;135.0;14.0;87;;0.8
07/09/1997;17.00;1018.7;26.9;135.0;13.0;87;;1.0
07/09/1997;18.00;1019.0;25.8;135.0;11.0;87;;0.3
07/09/1997;19.00;1019.9;24.2;45.0;9.0;74;;
07/09/1997;20.00;1020.3;22.0;45.0;13.0;83;5.6;
07/09/1997;21.00;1021.0;21.9;67.5;14.0;83;;
07/09/1997;22.00;1021.2;21.7;22.5;7.0;82;3.0;
07/09/1997;23.00;1021.2;21.3;22.5;8.0;81;;
08/09/1997;00.00;1021.4;21.1;22.5;9.0;80;;
08/09/1997;01.00;1021.4;20.8;22.5;8.0;80;;
08/09/1997;02.00;1021.5;20.3;22.5;8.0;80;;
08/09/1997;03.00;1021.4;20.1;22.5;9.0;79;;
08/09/1997;04.00;1021.5;19.8;22.5;9.0;79;;
08/09/1997;05.00;1021.8;19.5;22.5;7.0;79;;
08/09/1997;06.00;1022.0;19.8;22.5;6.0;79;;
08/09/1997;07.00;1022.3;20.3;22.5;8.0;79;;0.2
08/09/1997;08.00;1022.6;21.4;22.5;10.0;79;;1.0
08/09/1997;09.00;1022.8;22.8;22.5;10.0;74;;1.0
08/09/1997;10.00;1023.0;24.0;22.5;11.0;72;;1.0
08/09/1997;11.00;1022.8;25.7;45.0;8.0;68;;1.0
08/09/1997;12.00;1022.7;26.7;135.0;6.0;66;;1.0
08/09/1997;13.00;1022.6;26.9;135.0;6.0;65;;1.0
08/09/1997;14.00;1022.2;27.0;135.0;7.0;64;;1.0
08/09/1997;15.00;1021.4;26.8;157.5;7.0;67;;1.0
08/09/1997;16.00;1020.3;26.3;157.5;6.0;70;;1.0
08/09/1997;17.00;1019.9;25.3;157.5;6.0;78;;1.0
08/09/1997;18.00;1019.8;24.9;157.5;5.0;82;;0.8
08/09/1997;19.00;1019.8;24.3;157.5;6.0;82;;
08/09/1997;20.00;1019.8;24.1;157.5;6.0;83;;
08/09/1997;21.00;1019.9;23.8;157.5;6.0;83;;
08/09/1997;22.00;1019.9;23.3;202.5;7.0;84;;
08/09/1997;23.00;1019.9;23.0;225.0;5.0;82;;
09/09/1997;00.00;1019.8;22.8;225.0;6.0;83;;
09/09/1997;01.00;1019.6;22.3;270.0;4.0;84;;
09/09/1997;02.00;1019.4;21.4;;0.0;82;;
09/09/1997;03.00;1019.0;21.0;;0.0;80;;
09/09/1997;04.00;1018.6;20.4;;0.0;79;;
09/09/1997;05.00;1018.4;20.9;;0.0;79;;
09/09/1997;06.00;1018.2;20.3;;0.0;79;;
09/09/1997;07.00;1018.0;20.9;;0.0;78;;
09/09/1997;08.00;1017.9;22.0;;0.0;80;;0.8
09/09/1997;09.00;1017.6;24.5;;0.0;80;;1.0
09/09/1997;10.00;1017.5;25.3;135.0;5.0;80;;1.0
09/09/1997;11.00;1017.2;26.0;135.0;8.0;76;;1.0
09/09/1997;12.00;1016.7;26.5;135.0;8.0;72;;1.0
09/09/1997;13.00;1015.8;27.4;135.0;10.0;71;;1.0
09/09/1997;14.00;1014.8;27.1;135.0;12.0;73;;1.0
09/09/1997;15.00;1013.6;26.9;135.0;13.0;76;;1.0
09/09/1997;16.00;1013.0;26.9;135.0;14.0;78;;1.0
09/09/1997;17.00;1012.2;26.1;135.0;15.0;83;;1.0
09/09/1997;18.00;1011.9;25.3;135.0;13.0;88;;0.5
09/09/1997;19.00;1011.5;25.0;135.0;12.0;90;;
09/09/1997;20.00;1011.6;24.9;157.5;11.0;89;;
09/09/1997;21.00;1011.8;24.6;157.5;10.0;88;;
09/09/1997;22.00;1011.9;24.2;135.0;3.0;87;;
09/09/1997;23.00;1011.9;23.1;90.0;4.0;87;;
10/09/1997;00.00;1011.9;23.2;45.0;5.0;87;;
10/09/1997;01.00;1011.6;23.1;45.0;7.0;86;;
10/09/1997;02.00;1011.6;23.3;45.0;10.0;85;;
10/09/1997;03.00;1011.8;22.5;22.5;10.0;85;;
10/09/1997;04.00;1011.9;22.0;22.5;9.0;85;;
10/09/1997;05.00;1011.9;22.1;22.5;6.0;85;;
10/09/1997;06.00;1012.0;21.0;22.5;8.0;85;;
10/09/1997;07.00;1012.4;21.2;22.5;9.0;85;;
10/09/1997;08.00;1013.0;23.0;22.5;11.0;84;;0.7
10/09/1997;09.00;1013.2;24.2;22.5;11.0;83;;1.0
10/09/1997;10.00;1013.5;25.5;22.5;12.0;82;;1.0
10/09/1997;11.00;1013.6;26.2;22.5;9.0;80;;1.0
10/09/1997;12.00;1013.9;27.3;135.0;8.0;78;;0.9
10/09/1997;13.00;1013.8;27.8;135.0;13.0;77;;1.0
10/09/1997;14.00;1013.6;27.4;135.0;14.0;79;;1.0
10/09/1997;15.00;1013.4;27.0;135.0;12.0;83;;1.0
10/09/1997;16.00;1013.2;26.4;135.0;10.0;76;;1.0
10/09/1997;17.00;1013.2;25.3;135.0;11.0;75;;1.0
10/09/1997;18.00;1013.4;24.8;135.0;12.0;80;;0.5
10/09/1997;19.00;1014.2;24.5;135.0;11.0;84;;
10/09/1997;20.00;1014.8;24.4;135.0;11.0;85;;
10/09/1997;21.00;1015.6;24.3;135.0;10.0;84;;
10/09/1997;22.00;1016.3;24.2;135.0;11.0;85;;
10/09/1997;23.00;1016.8;22.5;67.5;9.0;85;;
11/09/1997;00.00;1017.2;22.0;67.5;10.0;85;;
11/09/1997;01.00;1017.4;21.3;45.0;11.0;86;;
11/09/1997;02.00;1017.5;20.4;45.0;12.0;85;;
11/09/1997;03.00;1017.8;20.0;45.0;11.0;83;;
11/09/1997;04.00;1018.2;19.3;22.5;13.0;84;;
11/09/1997;05.00;1018.3;19.0;22.5;13.0;87;;
11/09/1997;06.00;1018.6;18.8;22.5;12.0;86;;
11/09/1997;07.00;1018.8;19.0;22.5;13.0;76;;
11/09/1997;08.00;1019.4;19.6;22.5;14.0;70;;
11/09/1997;09.00;1019.2;20.1;22.5;12.0;68;;
11/09/1997;10.00;1019.1;21.0;22.5;12.0;65;;
11/09/1997;11.00;1019.0;23.0;45.0;10.0;57;;0.6
11/09/1997;12.00;1018.8;24.0;45.0;7.0;55;;0.9
11/09/1997;13.00;1018.4;25.1;112.5;6.0;54;;1.0
11/09/1997;14.00;1017.8;25.3;135.0;7.0;53;;1.0
11/09/1997;15.00;1017.5;25.2;135.0;10.0;56;;1.0
11/09/1997;16.00;1017.2;25.1;135.0;8.0;59;;1.0
11/09/1997;17.00;1017.1;24.3;135.0;5.0;63;;1.0
11/09/1997;18.00;1017.0;23.7;135.0;6.0;70;;0.6
11/09/1997;19.00;1017.0;22.3;;0.0;78;;
11/09/1997;20.00;1017.1;22.0;135.0;3.0;84;;
11/09/1997;21.00;1017.2;21.2;;0.0;86;;
11/09/1997;22.00;1017.2;20.8;;0.0;88;;
11/09/1997;23.00;1017.4;20.8;;0.0;87;;
12/09/1997;00.00;1017.5;20.8;0.0;4.0;86;;
12/09/1997;01.00;1017.5;20.1;0.0;5.0;85;;
12/09/1997;02.00;1017.4;19.9;22.5;6.0;85;;
12/09/1997;03.00;1017.2;19.6;22.5;6.0;85;;
12/09/1997;04.00;1017.2;19.3;0.0;5.0;85;;
12/09/1997;05.00;1017.1;19.1;0.0;6.0;85;;
12/09/1997;06.00;1017.0;18.9;0.0;6.0;85;;
12/09/1997;07.00;1016.7;18.8;0.0;6.0;85;;
12/09/1997;08.00;1016.4;20.0;0.0;6.0;85;;
12/09/1997;09.00;1016.6;22.0;22.5;6.0;83;;
12/09/1997;10.00;1016.7;24.6;22.5;8.0;75;;0.9
12/09/1997;11.00;1016.8;26.0;22.5;7.0;65;;0.9
12/09/1997;12.00;1016.8;27.2;45.0;6.0;63;;0.5
12/09/1997;13.00;1016.2;27.1;135.0;9.0;61;;1.0
12/09/1997;14.00;1015.6;27.0;135.0;10.0;67;;1.0
12/09/1997;15.00;1015.2;26.3;135.0;12.0;71;;1.0
12/09/1997;16.00;1015.0;25.8;135.0;13.0;74;;1.0
12/09/1997;17.00;1014.6;24.7;135.0;12.0;83;;1.0
12/09/1997;18.00;1014.4;24.2;135.0;12.0;85;;0.3
12/09/1997;19.00;1014.4;24.0;135.0;14.0;85;;
12/09/1997;20.00;1014.4;23.8;157.5;12.0;84;;
12/09/1997;21.00;1014.4;23.1;180.0;9.0;84;;
12/09/1997;22.00;1014.3;23.2;180.0;8.0;84;;
12/09/1997;23.00;1013.8;23.2;180.0;9.0;85;;
13/09/1997;00.00;1013.4;23.2;202.5;9.0;85;;
13/09/1997;01.00;1013.2;22.3;225.0;5.0;86;;
13/09/1997;02.00;1012.4;21.0;22.5;5.0;85;;
13/09/1997;03.00;1012.0;20.9;22.5;4.0;83;;
13/09/1997;04.00;1011.9;20.7;;0.0;82;;
13/09/1997;05.00;1011.9;20.4;270.0;3.0;82;;
13/09/1997;06.00;1011.9;20.0;270.0;3.0;82;;
13/09/1997;07.00;1011.9;20.5;;0.0;82;;
13/09/1997;08.00;1011.9;22.5;;0.0;82;;0.7
13/09/1997;09.00;1012.0;24.0;157.5;4.0;80;;1.0
13/09/1997;10.00;1012.2;25.0;270.0;4.0;70;;1.0
13/09/1997;11.00;1012.3;25.3;135.0;7.0;73;;1.0
13/09/1997;12.00;1012.3;26.2;135.0;7.0;70;;1.0
13/09/1997;13.00;1012.0;27.0;135.0;9.0;67;;1.0
13/09/1997;14.00;1011.9;26.7;135.0;10.0;75;;0.4
13/09/1997;15.00;1011.5;26.0;135.0;13.0;80;;0.4
13/09/1997;16.00;1011.0;26.0;135.0;16.0;81;;0.2
13/09/1997;17.00;1010.6;26.0;135.0;15.0;86;;0.5
13/09/1997;18.00;1010.4;25.1;135.0;15.0;86;;
13/09/1997;19.00;1010.3;25.1;135.0;12.0;86;;
13/09/1997;20.00;1010.4;23.5;0.0;10.0;86;;
13/09/1997;21.00;1010.6;22.2;0.0;9.0;86;;
13/09/1997;22.00;1010.6;22.1;0.0;8.0;86;;
13/09/1997;23.00;1010.7;22.0;337.5;5.0;86;;
14/09/1997;00.00;1011.0;22.0;;0.0;86;;
14/09/1997;01.00;1011.5;21.3;22.5;7.0;86;;
14/09/1997;02.00;1011.9;20.7;22.5;12.0;85;;
14/09/1997;03.00;1012.0;20.0;22.5;15.0;84;;
14/09/1997;04.00;1012.3;18.9;22.5;19.0;85;;
14/09/1997;05.00;1013.1;17.3;22.5;22.0;83;9.4;
14/09/1997;06.00;1013.8;16.2;22.5;23.0;81;0.6;
14/09/1997;07.00;1014.6;16.0;22.5;27.0;80;1.2;
14/09/1997;08.00;1015.8;16.2;22.5;28.0;77;;
14/09/1997;09.00;1016.6;16.9;45.0;29.0;73;;
14/09/1997;10.00;1017.2;17.3;45.0;27.0;70;;
14/09/1997;11.00;1017.9;18.0;45.0;26.0;67;;
14/09/1997;12.00;1018.4;18.9;45.0;27.0;64;;
14/09/1997;13.00;1018.6;19.5;45.0;26.0;65;;
14/09/1997;14.00;1018.6;20.0;67.5;32.0;62;;0.2
14/09/1997;15.00;1018.6;19.6;67.5;42.0;65;;0.5
14/09/1997;16.00;1018.6;19.3;67.5;44.0;67;;
14/09/1997;17.00;1018.6;19.5;67.5;46.0;67;;
14/09/1997;18.00;1019.0;19.2;67.5;40.0;70;;
14/09/1997;19.00;1019.5;19.0;67.5;30.0;70;;
14/09/1997;20.00;1020.2;17.8;22.5;12.0;74;;
14/09/1997;21.00;1020.8;16.5;22.5;11.0;79;;
14/09/1997;22.00;1021.2;16.2;22.5;11.0;78;;
14/09/1997;23.00;1021.5;16.5;22.5;14.0;78;;
15/09/1997;00.00;1021.6;16.7;22.5;14.0;77;;
15/09/1997;01.00;1022.2;16.3;22.5;13.0;78;;
15/09/1997;02.00;1022.3;16.0;22.5;13.0;79;;
15/09/1997;03.00;1022.4;16.1;22.5;14.0;80;;
15/09/1997;04.00;1022.8;15.7;22.5;13.0;85;;
15/09/1997;05.00;1023.2;14.9;22.5;12.0;85;;
15/09/1997;06.00;1023.8;14.5;22.5;12.0;78;;
15/09/1997;07.00;1024.4;15.3;22.5;13.0;72;;0.5
15/09/1997;08.00;1025.0;17.0;45.0;14.0;65;;1.0
